"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.914107778E0,4.982038140E-1,9.931821823E-1,3.748970032E-1
2.922102950E0,9.348827600E-1,8.009414673E-1,3.211441040E-1
2.930098969E0,1.125854611E0,6.101040840E-1,2.539272308E-1
2.938094603E0,1.123768806E0,4.995145798E-1,2.031049728E-1
2.946091007E0,1.007091045E0,4.195828438E-1,7.434749603E-2
2.954116487E0,7.448900938E-1,2.933678627E-1,-1.026668549E-1
2.962111891E0,2.270891964E-1,1.250891685E-1,-2.171182632E-1
2.970107679E0,-1.609956026E-1,-1.311850548E-1,-2.478399277E-1
2.978103620E0,-2.716678977E-1,-3.352603912E-1,-1.235742569E-1
2.986099408E0,-1.211072505E-1,-5.549745560E-1,4.437656403E-1
2.994094812E0,1.048268378E-1,-6.494765282E-1,1.007263184E0
3.002089908E0,5.143107176E-1,-7.199048996E-1,1.622770309E0
3.010116388E0,9.743459225E-1,-8.347764015E-1,1.846802711E0
3.018112023E0,1.627755761E0,-9.409823418E-1,1.725298882E0
3.026108042E0,2.321088076E0,-1.083874702E0,1.442934990E0
3.034103214E0,2.847360849E0,-1.199261189E0,1.110133171E0
